trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
739,False,"{'a': 0.3, 'e': 0.0006173959535095834}",20,0,29.344312973839106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
740,False,"{'a': 0.3, 'e': 0.0006112527611295723}",30,20,16.53500128835321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.3, 'e': 0.0006051706945350532}",30,21,18.34962401740594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.3, 'e': 0.0005991491455142981}",25,10,33.4922241213558,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.3, 'e': 0.000593187511907387}",30,11,38.546746119830864,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.3, 'e': 0.0005872851975459907}",30,19,20.430819286654636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.3, 'e': 0.0005814416121937556}",25,15,19.674965766733727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.3, 'e': 0.0005756561714872761}",20,11,15.895139467414836,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.3, 'e': 0.0005699282968776604}",25,19,7.484363605939117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.3, 'e': 0.0005642574155726738}",25,17,13.561282943068852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.3, 'e': 0.0005586429604794611}",25,17,17.13935509986705,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.3, 'e': 0.0005530843701478336}",25,13,19.86529880816346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.3, 'e': 0.0005475810887141261}",30,18,21.25327968573737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.3, 'e': 0.0005421325658456086}",20,11,18.4510217825002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.3, 'e': 0.0005367382566854548}",25,14,21.270945386366012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.3, 'e': 0.0005313976217982529}",20,14,11.178471017232948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.3, 'e': 0.0005261101271160638}",20,14,10.635029674691843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.3, 'e': 0.0005208752438850122}",35,0,54.84826982905151,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
757,False,"{'a': 0.3, 'e': 0.0005156924486124138}",20,13,13.59988690951057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.3, 'e': 0.0005105612230144218}",20,6,21.538995771012267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.3, 'e': 0.0005054810539642003}",20,12,14.93548735040836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.3, 'e': 0.0005004514334406104}",25,4,29.396056428938763,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.3, 'e': 0.0004954718584774093}",25,18,15.597219355160261,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.3, 'e': 0.0004905418311129505}",35,21,22.217846790436393,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.3, 'e': 0.0004856608583403892}",20,13,10.894108314397291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.3, 'e': 0.0004808284520583803}",25,13,20.308162919934688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.3, 'e': 0.00047604412902226933}",25,11,26.99799713775546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.3, 'e': 0.00047130741079576537}",35,16,26.90072700103073,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.3, 'e': 0.0004666178237030984}",20,0,33.816630411115085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
768,False,"{'a': 0.3, 'e': 0.0004619748987816513}",25,0,40.722540662930875,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
769,False,"{'a': 0.3, 'e': 0.0004573781717350623}",25,17,16.225397104038077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.3, 'e': 0.00045282718288679695}",25,13,20.728048991827833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.3, 'e': 0.00044832147713417755}",30,12,37.350089271213875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.3, 'e': 0.000443860603902874}",25,10,27.518304864935786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.3, 'e': 0.00043944411710184546}",20,11,17.866337889037034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.3, 'e': 0.0004350715750787321}",25,15,15.866031941765517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.3, 'e': 0.00043074254057568753}",20,9,19.4582859394266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.3, 'e': 0.00042645658068565383}",25,15,19.414503146828896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.3, 'e': 0.00042221326680906996}",30,15,27.77740963839995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.3, 'e': 0.0004180121746110129}",25,15,17.106036596870364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.3, 'e': 0.00041385288397876164}",25,19,11.72673548988628,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.3, 'e': 0.0004097349789797868}",30,18,20.421038635904594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.3, 'e': 0.0004056580478201565}",20,15,9.235250602567632,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.3, 'e': 0.0004016216828033581}",20,13,13.26702398591254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.3, 'e': 0.00039762548028952584}",20,15,7.729274388611147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.3, 'e': 0.0003936690406550783}",25,12,26.134710058368952,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.3, 'e': 0.0003897519682527545}",30,19,18.36060055336204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.3, 'e': 0.00038587387137205064}",25,10,28.62992013533353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.3, 'e': 0.0003820343622000467}",20,2,30.017311667632555,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.3, 'e': 0.00037823305678262576}",25,13,19.67039754121118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.3, 'e': 0.000374469574986078}",20,8,23.698770744076715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.3, 'e': 0.0003707435404590882}",25,13,-17.45149624695078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
791,False,"{'a': 0.3, 'e': 0.0003670545805950984}",30,0,46.13361223729932,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
792,False,"{'a': 0.3, 'e': 0.0003634023264950478}",20,8,18.08046095768653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.3, 'e': 0.00035978641293048274}",20,9,18.794125935904333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.3, 'e': 0.00035620647830703403}",25,14,22.672821798985595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.3, 'e': 0.00035266216462825575}",25,15,18.854210355891784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.3, 'e': 0.0003491531174598264}",20,6,27.68517948969997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.3, 'e': 0.00034567898589410494}",20,8,22.1524995130625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.3, 'e': 0.0003422394225150394}",30,3,47.384807422711695,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.3, 'e': 0.0003388340833634261}",30,16,26.637383496611502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.3, 'e': 0.00033546262790251185}",20,10,15.964238068911827,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.3, 'e': 0.00033212471898394095}",25,18,14.104151975577887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.3, 'e': 0.00032882002281403995}",20,7,21.937699391656665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.3, 'e': 0.00032554820892043796}",25,3,35.338683806766205,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.3, 'e': 0.00032230895011901855}",20,6,27.51815757519731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.3, 'e': 0.00031910192248120326}",20,0,31.485377449245313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
806,False,"{'a': 0.3, 'e': 0.00031592680530155527}",20,4,31.18898368666793,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.3, 'e': 0.00031278328106571065}",20,2,30.54696335292958,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.3, 'e': 0.0003096710354186262}",30,4,37.79464303541226,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.3, 'e': 0.0003065897571331437}",20,12,16.328799955022408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.3, 'e': 0.0003035391380788668}",25,5,36.791009473971044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.3, 'e': 0.0003005188731913479}",20,2,31.472787281196766,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.3, 'e': 0.0002975286604415808}",30,13,33.957679778133,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.3, 'e': 0.0002945682008057998}",25,7,29.38479027459401,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.3, 'e': 0.0002916371982355737}",20,14,11.511993637078508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.3, 'e': 0.000288735359628203}",35,17,29.49663223223203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.3, 'e': 0.0002858623947974087}",25,13,18.286441493882403,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.3, 'e': 0.0002830180164443136}",20,14,13.782050895223646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.3, 'e': 0.000280201940128712}",30,10,35.44001020961513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.3, 'e': 0.0002774138842406257}",20,6,25.753386786619945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.3, 'e': 0.00027465356997214254}",25,14,19.88317002601464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.3, 'e': 0.00027192072128953476}",20,9,23.59979442894011,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.3, 'e': 0.00026921506490565784}",30,16,26.557641698148167,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.3, 'e': 0.00026653633025261806}",25,10,28.22663039476415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.3, 'e': 0.00026388424945471793}",20,3,26.762803397895958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.3, 'e': 0.00026125855730166754}",35,18,29.78126099788377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.3, 'e': 0.0002586589912220635}",30,13,32.17822569201802,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.3, 'e': 0.00025608529125713156}",25,8,29.8900531732765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.3, 'e': 0.0002535372000347304}",20,10,17.609701478586246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.3, 'e': 0.000251014462743614}",20,15,6.558727647239197,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.3, 'e': 0.00024851682710795185}",20,11,17.653347800277974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.3, 'e': 0.00024604404336209853}",20,8,16.03563202410414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.3, 'e': 0.0002435958642256188}",30,19,22.087207757323455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.3, 'e': 0.00024117204487855885}",20,12,13.821579886591177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.3, 'e': 0.00023877234293696414}",25,14,20.72560629094961,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.3, 'e': 0.00023639651842864072}",30,4,37.006506940495,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.3, 'e': 0.00023404433376915794}",30,13,33.53464074535363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.3, 'e': 0.00023171555373808925}",25,0,36.644218300540345,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.3, 'e': 0.00022940994545549173}",25,0,39.71810591470414,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
839,False,"{'a': 0.3, 'e': 0.00022712727835861536}",25,3,36.58463230725394,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.3, 'e': 0.0002248673241788482}",30,14,29.451794335026868,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.3, 'e': 0.00022262985691888897}",30,17,24.237459133607175,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.3, 'e': 0.00022041465283014714}",20,7,17.891815521543435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.3, 'e': 0.00021822149039036782}",20,11,17.344574255477298,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.3, 'e': 0.0002160501502814794}",30,21,20.11336891040161,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.3, 'e': 0.00021390041536766149}",20,7,23.404694870004423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.3, 'e': 0.00021177207067363092}",25,12,25.201365436186453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.3, 'e': 0.0002096649033631454}",30,16,31.065528030729553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.3, 'e': 0.00020757870271771752}",20,6,27.995143339529953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.3, 'e': 0.00020551326011554428}",20,7,22.337415347126125,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.3, 'e': 0.00020346836901064417}",30,13,32.17265359875882,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.3, 'e': 0.0002014438249122027}",20,12,13.32792701200602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.3, 'e': 0.00019943942536412282}",20,6,17.932926757933078,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.3, 'e': 0.00019745496992477945}",20,10,19.220251364205783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.3, 'e': 0.0001954902601469746}",20,14,10.636219405313959,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.3, 'e': 0.00019354509955809383}",20,14,12.336646506938264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.3, 'e': 0.00019161929364045703}",25,5,24.756813965292483,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.3, 'e': 0.00018971264981186754}",25,7,32.31910533052324,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.3, 'e': 0.00018782497740635362}",20,14,12.174424625994302,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.3, 'e': 0.0001859560876551017}",30,23,12.792817943919088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.3, 'e': 0.0001841057936675792}",35,17,30.976640268419413,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.3, 'e': 0.00018227391041284545}",25,0,40.534639424731424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.3, 'e': 0.0001804602547010481}",20,10,18.079538875239948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.3, 'e': 0.00017866464516510524}",25,11,23.505486229591195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.3, 'e': 0.0001768869022425666}",35,16,34.89303448105383,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.3, 'e': 0.00017512684815765842}",30,5,35.938463658185114,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.3, 'e': 0.00017338430690350557}",20,0,-10.164882413050536,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
867,False,"{'a': 0.3, 'e': 0.00017165910422453046}",25,12,22.733097968257507,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.3, 'e': 0.0001699510675990275}",30,16,22.01339939608151,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.3, 'e': 0.00016826002622191084}",20,2,28.5887326247259,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.3, 'e': 0.00016658581098763324}",30,21,14.364186911991512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.3, 'e': 0.00016492825447327666}",25,6,27.77220065861427,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.3, 'e': 0.00016328719092180806}",20,11,16.871180020709694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.3, 'e': 0.00016166245622550477}",20,0,34.59364216223223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.3, 'e': 0.00016005388790954318}",25,9,29.123395776026186,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.3, 'e': 0.00015846132511575126}",30,22,15.880379355805701,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.3, 'e': 0.00015688460858652242}",25,19,12.689568966558387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.3, 'e': 0.00015532358064888985}",20,13,14.199525622966629,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.3, 'e': 0.00015377808519875894}",20,9,21.6566354662303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.3, 'e': 0.00015224796768529644}",25,13,23.04658683770915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.3, 'e': 0.0001507330750954765}",20,11,17.803914188978048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.3, 'e': 0.00014923325593877739}",35,17,32.49443119536402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.3, 'e': 0.00014774836023203364}",20,6,23.86893691137571,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.3, 'e': 0.00014627823948443712}",35,19,6.028345782529781,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
884,False,"{'a': 0.3, 'e': 0.000144822746682688}",35,18,31.05096161417248,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.3, 'e': 0.00014338173627629318}",25,15,16.95227560479637,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.3, 'e': 0.00014195506416301115}",25,11,27.47873686382354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.3, 'e': 0.00014054258767444143}",20,3,29.611843752951692,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.3, 'e': 0.00013914416556175865}",30,0,44.972858147785345,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
889,False,"{'a': 0.3, 'e': 0.0001377596579815859}",30,12,34.49792354576684,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.3, 'e': 0.0001363889264820114}",20,16,5.767952449284088,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.3, 'e': 0.00013503183398874292}",25,19,9.76034429221181,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.3, 'e': 0.00013368824479140023}",25,0,41.23920707495519,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
893,False,"{'a': 0.3, 'e': 0.0001323580245299439}",25,20,6.732365380316529,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.3, 'e': 0.00013104104018123928}",25,10,25.07031718897971,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.3, 'e': 0.0001297371600457538}",20,10,16.71817045429269,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.3, 'e': 0.0001284462537343878}",20,10,18.575224383861723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.3, 'e': 0.0001271681921554341}",20,3,27.42197772341142,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.3, 'e': 0.00012590284750166984}",30,16,25.129353492016858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.3, 'e': 0.0001246500932375751}",20,12,13.78409365424374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.3, 'e': 0.00012340980408667956}",20,14,11.673851467896764,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.3, 'e': 0.0001221818560190345}",20,9,18.272460122206006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.3, 'e': 0.00012096612623880994}",25,19,11.957963063547844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.3, 'e': 0.00011976249317201468}",20,10,15.307118861557779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.3, 'e': 0.00011857083645433882}",25,17,15.304469657579338,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.3, 'e': 0.00011739103691911796}",25,0,35.38040504902058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.3, 'e': 0.00011622297658541522}",20,13,12.073427295453138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.3, 'e': 0.00011506653864622381}",30,22,16.37048689710263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.3, 'e': 0.00011392160745678613}",20,5,31.891283732202453,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.3, 'e': 0.00011278806852302912}",20,10,22.85022341180355,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.3, 'e': 0.00011166580849011478}",20,9,14.498937547917905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.3, 'e': 0.0001105547151311046}",20,0,37.51119873060754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
912,False,"{'a': 0.3, 'e': 0.00010945467733573657}",20,10,14.068115616803444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.3, 'e': 0.00010836558509931485}",20,7,23.531421992675867,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.3, 'e': 0.000107287329511708}",35,9,40.14998469362122,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.3, 'e': 0.00010621980274645875}",30,23,14.105340944528603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.3, 'e': 0.00010516289805000093}",20,0,25.916448414005835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
917,False,"{'a': 0.3, 'e': 0.00010411650973098415}",30,23,12.503410057845127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.3, 'e': 0.00010308053314970452}",25,10,26.90001609527115,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.3, 'e': 0.00010205486470764058}",25,10,23.376936670171443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.3, 'e': 0.00010103940183709324}",20,13,13.76510941368259,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.3, 'e': 0.00010003404299092957}",25,8,33.432738044385,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
